1.095084140625000035e+00,1.098800742187500123e+00,1.091712753906250111e+00,1.076008691406249884e+00,1.070998828125000024e+00,1.059846015625000026e+00,1.053751503906249942e+00,1.049484882812500075e+00,1.048375996093749984e+00
1.115468945312499960e+00,1.142746152343750099e+00,1.157979960937499886e+00,1.161013691406249881e+00,1.159123984374999861e+00,1.154295644531249998e+00,1.148521367187500086e+00,1.144991757812499955e+00,1.136527675781250135e+00
1.143131054687499759e+00,1.161530937499999805e+00,1.181115917968749818e+00,1.190038105468750107e+00,1.190363261718749843e+00,1.202524062499999991e+00,1.199706152343749999e+00,1.200062753906250057e+00,1.199300175781250033e+00
1.169084394531250126e+00,1.179796894531250029e+00,1.197664218749999954e+00,1.204744433593749831e+00,1.213451015624999796e+00,1.218381210937500070e+00,1.222940078124999941e+00,1.224851914062500047e+00,1.224140996093750156e+00
1.188381601562499945e+00,1.200111503906250210e+00,1.211311484374999914e+00,1.218463515624999882e+00,1.229224394531249986e+00,1.235307578125000028e+00,1.232989941406249956e+00,1.244435644531249885e+00,1.243315859374999999e+00
1.205190585937499836e+00,1.211757324218750043e+00,1.226647714843750014e+00,1.229552753906250073e+00,1.236194316406250104e+00,1.239945644531250224e+00,1.246754316406250229e+00,1.249891191406250046e+00,1.248411152343749775e+00
1.215902421875000083e+00,1.225734277343750067e+00,1.229781660156250123e+00,1.235867890624999799e+00,1.243574160156250219e+00,1.245349687500000080e+00,1.253442421874999990e+00,1.254357519531250187e+00,1.255134863281250013e+00
1.222550136718750124e+00,1.235153105468750123e+00,1.236126953124999872e+00,1.241122988281250006e+00,1.254786699218750190e+00,1.248433046874999786e+00,1.259359648437500034e+00,1.259733964843749998e+00,1.264381738281250112e+00
1.236090351562499912e+00,1.242896835937500111e+00,1.250279628906249885e+00,1.253291210937499844e+00,1.256066796874999891e+00,1.258474609374999886e+00,1.265158574218749887e+00,1.263738867187500059e+00,1.270533085937499918e+00
